benchmark,job_id,kind,model,pair_type,style_category,task_type,clipI_content,clipI_style,clipT_gain,clipT_source,clipT_target,colorhist_content,colorhist_style,dino_content,dino_style,fourier_style,leak_clip_style,leak_dino_style,lpips_content,output,seconds,siglip_content,siglip_style
custom_leakage,leak_9_adversarial,style,flux_ipadapter,adversarial,impressionist,style,0.32495445013046265,0.7964381575584412,,,0.23229411244392395,0.16374579569722897,0.05057532153619995,-0.05715383216738701,0.5684360265731812,0.009518351752119654,0.7964381575584412,0.5684360265731812,0.8348230123519897,outputs/flux_ipadapter/leak_9_adversarial_flux_ipadapter_s0.png,12.6,0.3698744773864746,0.6413815021514893
magicbrush,mb_140513,edit,flux_kontext,,,edit_mixed,0.7620139718055725,,,,0.2404368668794632,0.0433451545657603,,0.6310410499572754,,,,,0.5919725298881531,outputs/flux_kontext/mb_140513_flux_kontext_s0.png,53.6,0.8337957859039307,
magicbrush,mb_319096,edit,flux_kontext,,,edit_mixed,0.9521191716194153,,,,0.26697397232055664,0.010307961280748908,,0.7942478656768799,,,,,0.12151456624269485,outputs/flux_kontext/mb_319096_flux_kontext_s0.png,54.4,0.9645016193389893,
magicbrush,mb_393224,edit,flux_kontext,,,edit_mixed,0.9890424609184265,,,,0.2048194706439972,0.00045298600635937706,,0.9996447563171387,,,,,0.0006876438856124878,outputs/flux_kontext/mb_393224_flux_kontext_s0.png,54.2,0.9997060298919678,
magicbrush,mb_122896,edit,flux_kontext,,,edit_mixed,0.9047414660453796,,,,0.26737427711486816,0.002863292446879378,,0.6608803868293762,,,,,0.12474949657917023,outputs/flux_kontext/mb_122896_flux_kontext_s0.png,54.0,0.8390172719955444,
magicbrush,mb_415314,edit,flux_kontext,,,edit_mixed,0.9898329973220825,,,,0.24811875820159912,0.002593647242171429,,0.9910491704940796,,,,,0.06438520550727844,outputs/flux_kontext/mb_415314_flux_kontext_s0.png,53.9,0.972931981086731,
magicbrush,mb_75065,edit,flux_kontext,,,edit_mixed,0.9844180345535278,,,,0.24525003135204315,0.0038279940926881665,,0.982681930065155,,,,,0.0143510103225708,outputs/flux_kontext/mb_75065_flux_kontext_s0.png,54.0,0.9817533493041992,
magicbrush,mb_483587,edit,flux_kontext,,,edit_mixed,0.9764837026596069,,,,0.2432381957769394,0.0015628050932327128,,0.9508036375045776,,,,,0.016019446775317192,outputs/flux_kontext/mb_483587_flux_kontext_s0.png,54.0,0.9603095650672913,
magicbrush,mb_393375,edit,flux_kontext,,,edit_mixed,0.9376060962677002,,,,0.25345057249069214,0.005781354658562633,,0.3878689408302307,,,,,0.07651269435882568,outputs/flux_kontext/mb_393375_flux_kontext_s0.png,54.0,0.8790626525878906,
magicbrush,mb_341070,edit,flux_kontext,,,edit_mixed,0.9935638904571533,,,,0.21541869640350342,0.007844417435491085,,0.9978989362716675,,,,,0.004461458884179592,outputs/flux_kontext/mb_341070_flux_kontext_s0.png,54.1,0.9980936050415039,
magicbrush,mb_237569,edit,flux_kontext,,,edit_mixed,0.9754918813705444,,,,0.2580816447734833,0.001502980740465467,,0.8980737328529358,,,,,0.24317431449890137,outputs/flux_kontext/mb_237569_flux_kontext_s0.png,54.1,0.9274117946624756,
magicbrush,mb_253975,edit,flux_kontext,,,edit_mixed,0.9450288414955139,,,,0.259255588054657,0.01780056353120301,,0.9499235153198242,,,,,0.13799737393856049,outputs/flux_kontext/mb_253975_flux_kontext_s0.png,54.0,0.8592853546142578,
magicbrush,mb_557105,edit,flux_kontext,,,edit_mixed,0.9795701503753662,,,,0.20814275741577148,0.007798690610124726,,0.6662262082099915,,,,,0.09342493861913681,outputs/flux_kontext/mb_557105_flux_kontext_s0.png,54.1,0.9652705788612366,
magicbrush,mb_77596,edit,flux_kontext,,,edit_mixed,0.9748575091362,,,,0.264274537563324,0.0126697883873651,,0.9355489015579224,,,,,0.1302267462015152,outputs/flux_kontext/mb_77596_flux_kontext_s0.png,54.0,0.9784169793128967,
magicbrush,mb_7730,edit,flux_kontext,,,edit_mixed,0.9029471278190613,,,,0.2689843773841858,0.006321646297755943,,0.4908629357814789,,,,,0.05589614063501358,outputs/flux_kontext/mb_7730_flux_kontext_s0.png,54.0,0.899519145488739,
magicbrush,mb_369969,edit,flux_kontext,,,edit_mixed,0.9225931167602539,,,,0.2798956632614136,0.022999392941061878,,0.9243929982185364,,,,,0.05869792401790619,outputs/flux_kontext/mb_369969_flux_kontext_s0.png,54.1,0.9178273677825928,
magicbrush,mb_399759,edit,flux_kontext,,,edit_mixed,0.9598867893218994,,,,0.2918616235256195,0.0013842312636374197,,0.9682294726371765,,,,,0.015280391089618206,outputs/flux_kontext/mb_399759_flux_kontext_s0.png,54.0,0.9449305534362793,
magicbrush,mb_57357,edit,flux_kontext,,,edit_mixed,0.9916346073150635,,,,0.30539971590042114,0.0008134698018055067,,0.9692752361297607,,,,,0.023889664560556412,outputs/flux_kontext/mb_57357_flux_kontext_s0.png,54.0,0.9614328145980835,
magicbrush,mb_553827,edit,flux_kontext,,,edit_mixed,0.9261583685874939,,,,0.3118577003479004,0.0025244910950786553,,0.706140398979187,,,,,0.09887661039829254,outputs/flux_kontext/mb_553827_flux_kontext_s0.png,53.9,0.9277764558792114,
piebench,pie_1_0,edit,flux_kontext,,,object_replace,0.8062201738357544,,0.016771703958511353,0.2685870826244354,0.2853587865829468,0.061329984288872985,,0.5908111333847046,,,,,0.5805730819702148,outputs/flux_kontext/pie_1_0_flux_kontext_s0.png,54.0,0.7026964426040649,
piebench,pie_1_1,edit,flux_kontext,,,object_replace,0.7821944952011108,,0.09719991683959961,0.25986960530281067,0.3570695221424103,0.12215048500047747,,0.388754278421402,,,,,0.5877924561500549,outputs/flux_kontext/pie_1_1_flux_kontext_s0.png,54.0,0.7616605162620544,
piebench,pie_1_2,edit,flux_kontext,,,object_replace,0.9557770490646362,,-0.06140810251235962,0.2993517816066742,0.23794367909431458,0.0023871889270711327,,0.9251612424850464,,,,,0.1736629605293274,outputs/flux_kontext/pie_1_2_flux_kontext_s0.png,54.0,0.9573657512664795,
piebench,pie_2_0,edit,flux_kontext,,,object_add,0.9130274653434753,,0.04117387533187866,0.33638879656791687,0.37756267189979553,0.008848124380692598,,0.8563282489776611,,,,,0.3933287262916565,outputs/flux_kontext/pie_2_0_flux_kontext_s0.png,54.0,0.9517785310745239,
piebench,pie_2_1,edit,flux_kontext,,,object_add,0.9211252927780151,,0.0482809841632843,0.2746657431125641,0.3229467272758484,0.001250945191649199,,0.9580521583557129,,,,,0.07611210644245148,outputs/flux_kontext/pie_2_1_flux_kontext_s0.png,53.8,0.9346559047698975,
piebench,pie_2_2,edit,flux_kontext,,,object_add,0.8431292772293091,,-0.003880798816680908,0.3305712342262268,0.3266904354095459,0.06140964222525666,,0.7514245510101318,,,,,0.6338790059089661,outputs/flux_kontext/pie_2_2_flux_kontext_s0.png,54.0,0.8580514788627625,
piebench,pie_3_0,edit,flux_kontext,,,object_remove,0.9818335175514221,,-0.04595467448234558,0.2997617721557617,0.25380709767341614,0.002872951217976137,,0.9850702285766602,,,,,0.006585086230188608,outputs/flux_kontext/pie_3_0_flux_kontext_s0.png,53.8,0.9826467633247375,
piebench,pie_3_1,edit,flux_kontext,,,object_remove,0.8480148315429688,,0.01987391710281372,0.27284833788871765,0.29272225499153137,0.33177852307583744,,0.5208781957626343,,,,,0.478887140750885,outputs/flux_kontext/pie_3_1_flux_kontext_s0.png,53.8,0.8308937549591064,
piebench,pie_3_2,edit,flux_kontext,,,object_remove,0.9962302446365356,,-0.05608990788459778,0.3710367977619171,0.31494688987731934,0.001896869618327488,,0.9994140863418579,,,,,0.0015698657371103764,outputs/flux_kontext/pie_3_2_flux_kontext_s0.png,54.0,0.998753547668457,
piebench,pie_4_0,edit,flux_kontext,,,attribute,0.9374722242355347,,0.017933964729309082,0.31684064865112305,0.33477461338043213,0.11092477497383621,,0.8096932172775269,,,,,0.2781831622123718,outputs/flux_kontext/pie_4_0_flux_kontext_s0.png,53.9,0.9737054109573364,
piebench,pie_4_1,edit,flux_kontext,,,attribute,0.9679856300354004,,-0.0041931867599487305,0.29188066720962524,0.2876874804496765,0.18313737052369045,,0.997004508972168,,,,,0.019277140498161316,outputs/flux_kontext/pie_4_1_flux_kontext_s0.png,53.9,0.9883654117584229,
piebench,pie_4_2,edit,flux_kontext,,,attribute,0.9684657454490662,,-0.025324881076812744,0.33873406052589417,0.3134091794490814,0.005934019273667119,,0.9970027208328247,,,,,0.02970171719789505,outputs/flux_kontext/pie_4_2_flux_kontext_s0.png,54.0,0.9767065048217773,
piebench,pie_6_0,edit,flux_kontext,,,color,0.8643125295639038,,0.0952613353729248,0.2759706974029541,0.3712320327758789,0.1606861817144064,,0.6668766736984253,,,,,0.4699173867702484,outputs/flux_kontext/pie_6_0_flux_kontext_s0.png,54.1,0.8393861651420593,
piebench,pie_6_1,edit,flux_kontext,,,color,0.8648834228515625,,0.08555012941360474,0.28237468004226685,0.3679248094558716,0.06548184583882577,,0.756155788898468,,,,,0.3606358766555786,outputs/flux_kontext/pie_6_1_flux_kontext_s0.png,54.0,0.9134930968284607,
piebench,pie_6_2,edit,flux_kontext,,,color,0.7756385803222656,,0.015391737222671509,0.3324836790561676,0.3478754162788391,0.09120395574414941,,0.5342738628387451,,,,,0.735532820224762,outputs/flux_kontext/pie_6_2_flux_kontext_s0.png,54.0,0.7441357970237732,
piebench,pie_7_0,edit,flux_kontext,,,material,0.7539523839950562,,0.08266377449035645,0.22405412793159485,0.3067179024219513,0.027965811652477475,,0.30229079723358154,,,,,0.5351313352584839,outputs/flux_kontext/pie_7_0_flux_kontext_s0.png,53.8,0.7263622283935547,
piebench,pie_7_1,edit,flux_kontext,,,material,0.9373241066932678,,-0.010396003723144531,0.33218905329704285,0.3217930495738983,0.14740255392445695,,0.8688559532165527,,,,,0.6578105688095093,outputs/flux_kontext/pie_7_1_flux_kontext_s0.png,54.1,0.8753764629364014,
piebench,pie_7_2,edit,flux_kontext,,,material,0.910837709903717,,0.04264599084854126,0.2991151213645935,0.34176111221313477,0.06911886590519259,,0.8715534210205078,,,,,0.42668232321739197,outputs/flux_kontext/pie_7_2_flux_kontext_s0.png,53.9,0.873889684677124,
piebench,pie_8_0,edit,flux_kontext,,,global,0.9865092039108276,,-0.029694944620132446,0.31416046619415283,0.2844655215740204,0.0008809014508868666,,0.9931961297988892,,,,,0.0016771811060607433,outputs/flux_kontext/pie_8_0_flux_kontext_s0.png,53.7,0.9845638275146484,
piebench,pie_8_1,edit,flux_kontext,,,global,0.9008474349975586,,0.0161343514919281,0.3027673363685608,0.3189016878604889,0.24817726035247495,,0.7594583034515381,,,,,0.7222936153411865,outputs/flux_kontext/pie_8_1_flux_kontext_s0.png,53.8,0.9096090793609619,
piebench,pie_8_2,edit,flux_kontext,,,global,0.9241741895675659,,0.024904727935791016,0.28489047288894653,0.30979520082473755,0.04345405289702389,,0.9064704179763794,,,,,0.2945477366447449,outputs/flux_kontext/pie_8_2_flux_kontext_s0.png,53.9,0.9120354056358337,
piebench,pie_9_0,edit,flux_kontext,,,style,0.9431909322738647,,0.031551361083984375,0.2864341735839844,0.31798553466796875,0.04575288270412906,,0.8206369876861572,,,,,0.3510199785232544,outputs/flux_kontext/pie_9_0_flux_kontext_s0.png,53.9,0.8576252460479736,
piebench,pie_9_1,edit,flux_kontext,,,style,0.7937775254249573,,0.0623246431350708,0.28772228956222534,0.35004693269729614,0.3321341691193904,,0.4184730648994446,,,,,0.6774876117706299,outputs/flux_kontext/pie_9_1_flux_kontext_s0.png,53.9,0.7900453805923462,
piebench,pie_9_2,edit,flux_kontext,,,style,0.9555697441101074,,-0.0446736216545105,0.3480401635169983,0.3033665418624878,0.15546204824811938,,0.9096007943153381,,,,,0.3395678699016571,outputs/flux_kontext/pie_9_2_flux_kontext_s0.png,53.9,0.9427844285964966,
custom_leakage,leak_0_aligned,style,flux_kontext,aligned,oil,style,0.829187273979187,0.6194185018539429,,,0.2406618744134903,0.27497382275990084,0.19633992242487344,0.8694323301315308,0.23984232544898987,0.01699500177211794,0.6194185018539429,0.23984232544898987,0.556097686290741,outputs/flux_kontext/leak_0_aligned_flux_kontext_s0.png,53.9,0.8151480555534363,0.696486234664917
custom_leakage,leak_0_adversarial,style,flux_kontext,adversarial,watercolor,style,0.7163307666778564,0.6143343448638916,,,0.2588968276977539,0.19804217729082532,0.1325874468579088,0.6924395561218262,0.22938236594200134,0.03787039203558494,0.6143343448638916,0.22938236594200134,0.7029969692230225,outputs/flux_kontext/leak_0_adversarial_flux_kontext_s0.png,54.1,0.7783273458480835,0.5561550259590149
custom_leakage,leak_1_aligned,style,flux_kontext,aligned,oil,style,0.9438943862915039,0.4530982971191406,,,0.225335031747818,0.06419601407441355,0.14108477533660285,0.9688929319381714,0.060027752071619034,0.023607498920242227,0.4530982971191406,0.060027752071619034,0.16224895417690277,outputs/flux_kontext/leak_1_aligned_flux_kontext_s0.png,53.9,0.9579727649688721,0.44276946783065796
custom_leakage,leak_1_adversarial,style,flux_kontext,adversarial,watercolor,style,0.9165359139442444,0.5273062586784363,,,0.21060098707675934,0.20742303499718695,0.05643771555144398,0.9259185791015625,0.0525723472237587,0.03160724813727402,0.5273062586784363,0.0525723472237587,0.24223202466964722,outputs/flux_kontext/leak_1_adversarial_flux_kontext_s0.png,54.0,0.901168942451477,0.49212026596069336
custom_leakage,leak_2_aligned,style,flux_kontext,aligned,impressionist,style,0.8395007848739624,0.4882954955101013,,,0.24613788723945618,0.05384034429416061,0.07108134831245337,0.7429049611091614,0.2606354355812073,0.0164570007199398,0.4882954955101013,0.2606354355812073,0.5271750688552856,outputs/flux_kontext/leak_2_aligned_flux_kontext_s0.png,53.9,0.8378126621246338,0.5965515375137329
custom_leakage,leak_2_adversarial,style,flux_kontext,adversarial,watercolor,style,0.8065980672836304,0.3368367850780487,,,0.2396044135093689,0.09824568744857373,0.1801319981950695,0.8236438632011414,-0.00800008699297905,0.0347058136560126,0.3368367850780487,-0.00800008699297905,0.4717755615711212,outputs/flux_kontext/leak_2_adversarial_flux_kontext_s0.png,54.1,0.8397501707077026,0.4166874289512634
custom_leakage,leak_3_aligned,style,flux_kontext,aligned,impressionist,style,0.8898814916610718,0.5483686327934265,,,0.24127326905727386,0.03601276202144689,0.06494630801324788,0.820587158203125,0.24168063700199127,0.01863797973989506,0.5483686327934265,0.24168063700199127,0.44672006368637085,outputs/flux_kontext/leak_3_aligned_flux_kontext_s0.png,53.8,0.7814123034477234,0.5752843618392944
custom_leakage,leak_3_adversarial,style,flux_kontext,adversarial,abstract,style,0.8514415621757507,0.5390619039535522,,,0.24230678379535675,0.06522527401589356,0.07875191013568558,0.71885085105896,0.07894770801067352,0.04386427592312234,0.5390619039535522,0.07894770801067352,0.4956313371658325,outputs/flux_kontext/leak_3_adversarial_flux_kontext_s0.png,53.8,0.7578292489051819,0.5410832166671753
custom_leakage,leak_4_aligned,style,flux_kontext,aligned,oil,style,0.8738142251968384,0.4767690896987915,,,0.2318035066127777,0.14687066720219924,0.2939396567528263,0.9138148427009583,-0.04882904142141342,0.03614833768540319,0.4767690896987915,-0.04882904142141342,0.30679798126220703,outputs/flux_kontext/leak_4_aligned_flux_kontext_s0.png,54.0,0.8552907705307007,0.39828288555145264
custom_leakage,leak_4_adversarial,style,flux_kontext,adversarial,abstract,style,0.7340136170387268,0.6380963921546936,,,0.26106709241867065,0.1375218265805021,0.2184006062222633,0.8116385340690613,0.10242384672164917,0.019392322515134914,0.6380963921546936,0.10242384672164917,0.5344232320785522,outputs/flux_kontext/leak_4_adversarial_flux_kontext_s0.png,53.9,0.7982258796691895,0.561748206615448
custom_leakage,leak_5_aligned,style,flux_kontext,aligned,impressionist,style,0.7571263909339905,0.5449731945991516,,,0.23155659437179565,0.049548938358565324,0.06844706085803808,0.8242524862289429,0.10938875377178192,0.026960588878987578,0.5449731945991516,0.10938875377178192,0.42430832982063293,outputs/flux_kontext/leak_5_aligned_flux_kontext_s0.png,53.8,0.8588089942932129,0.4887879192829132
custom_leakage,leak_5_adversarial,style,flux_kontext,adversarial,abstract,style,0.6811376810073853,0.5773066878318787,,,0.2528548836708069,0.10923899777482274,0.13428196201301065,0.7926146984100342,0.17534027993679047,0.012813437872387774,0.5773066878318787,0.17534027993679047,0.5486069321632385,outputs/flux_kontext/leak_5_adversarial_flux_kontext_s0.png,53.8,0.7991577982902527,0.547944962978363
custom_leakage,leak_6_aligned,style,flux_kontext,aligned,watercolor,style,0.5889742970466614,0.6406214833259583,,,0.26634347438812256,0.10055152487929897,0.09228745076161675,0.561426043510437,0.17294609546661377,0.060257718928131206,0.6406214833259583,0.17294609546661377,0.49732705950737,outputs/flux_kontext/leak_6_aligned_flux_kontext_s0.png,54.0,0.7489254474639893,0.6371111869812012
custom_leakage,leak_6_adversarial,style,flux_kontext,adversarial,oil,style,0.8373454213142395,0.4856734573841095,,,0.2298557162284851,0.1891954120503414,0.14780696290461542,0.8995633125305176,0.00823032297194004,0.02929667440018102,0.4856734573841095,0.00823032297194004,0.409188449382782,outputs/flux_kontext/leak_6_adversarial_flux_kontext_s0.png,53.8,0.8837640881538391,0.5409747362136841
custom_leakage,leak_7_aligned,style,flux_kontext,aligned,watercolor,style,0.8105399012565613,0.5386193990707397,,,0.2335061877965927,0.15000900077240029,0.052570126667343994,0.8981047868728638,0.022840281948447227,0.02812631974791554,0.5386193990707397,0.022840281948447227,0.30621764063835144,outputs/flux_kontext/leak_7_aligned_flux_kontext_s0.png,54.0,0.8767371773719788,0.48763275146484375
custom_leakage,leak_7_adversarial,style,flux_kontext,adversarial,oil,style,0.9456769227981567,0.345430850982666,,,0.1971428394317627,0.08059979179928768,0.1686936408885164,0.9311912655830383,0.0725691020488739,0.02219928342180657,0.345430850982666,0.0725691020488739,0.12678666412830353,outputs/flux_kontext/leak_7_adversarial_flux_kontext_s0.png,53.9,0.9316688179969788,0.3947928547859192
custom_leakage,leak_8_aligned,style,flux_kontext,aligned,watercolor,style,0.8334717154502869,0.46200090646743774,,,0.25972121953964233,0.10664281874771707,0.1566539501470937,0.9243684411048889,0.004032954573631287,0.020351719466825846,0.46200090646743774,0.004032954573631287,0.27552857995033264,outputs/flux_kontext/leak_8_aligned_flux_kontext_s0.png,54.0,0.8256164789199829,0.34869831800460815
custom_leakage,leak_8_adversarial,style,flux_kontext,adversarial,impressionist,style,0.8294909000396729,0.4909838140010834,,,0.24254652857780457,0.04182385702075381,0.08719345049710879,0.9122501611709595,0.07490526139736176,0.01887279939321657,0.4909838140010834,0.07490526139736176,0.41198697686195374,outputs/flux_kontext/leak_8_adversarial_flux_kontext_s0.png,53.8,0.8403574824333191,0.4496198296546936
custom_leakage,leak_9_aligned,style,flux_kontext,aligned,abstract,style,0.9472920894622803,0.4112546741962433,,,0.20437145233154297,0.17423714253998623,0.1641487778062013,0.9487529397010803,0.09329500794410706,0.0343828752125193,0.4112546741962433,0.09329500794410706,0.21394813060760498,outputs/flux_kontext/leak_9_aligned_flux_kontext_s0.png,53.9,0.940401554107666,0.47992098331451416
custom_leakage,leak_9_adversarial,style,flux_kontext,adversarial,impressionist,style,0.931926965713501,0.3013158142566681,,,0.2145349383354187,0.11991798998926223,0.11976422062855122,0.9276562333106995,0.0025916825979948044,0.008032563935453301,0.3013158142566681,0.0025916825979948044,0.2782057523727417,outputs/flux_kontext/leak_9_adversarial_flux_kontext_s0.png,53.8,0.9265267848968506,0.3614964187145233
custom_leakage,leak_0_aligned,style,styleid,aligned,oil,style,0.8352738618850708,0.5800923109054565,,,0.23204296827316284,0.020702219927576038,0.05536356406620238,0.9285657405853271,0.1986839771270752,0.01259610836606891,0.5800923109054565,0.1986839771270752,0.25684261322021484,outputs/styleid/leak_0_aligned_styleid_s0.png,6.2,0.903829038143158,0.7176207304000854
custom_leakage,leak_0_adversarial,style,styleid,adversarial,watercolor,style,0.7616488933563232,0.5417691469192505,,,0.21766617894172668,0.0460012786216578,0.09961150189947351,0.8985277414321899,0.13105949759483337,0.02851068918853404,0.5417691469192505,0.13105949759483337,0.41409897804260254,outputs/styleid/leak_0_adversarial_styleid_s0.png,6.0,0.8318174481391907,0.6325785517692566
custom_leakage,leak_1_aligned,style,styleid,aligned,oil,style,0.7917378544807434,0.507321834564209,,,0.22011709213256836,0.014874189124895453,0.09855844601796235,0.5666143894195557,0.13608801364898682,0.00934238631809433,0.507321834564209,0.13608801364898682,0.460064172744751,outputs/styleid/leak_1_aligned_styleid_s0.png,6.1,0.7452927827835083,0.516520619392395
custom_leakage,leak_1_adversarial,style,styleid,adversarial,watercolor,style,0.8070206642150879,0.6406754851341248,,,0.23123203217983246,0.04003763053750367,0.10643972555061078,0.525084912776947,0.17009541392326355,0.022198000772288253,0.6406754851341248,0.17009541392326355,0.6460065245628357,outputs/styleid/leak_1_adversarial_styleid_s0.png,6.1,0.7964444160461426,0.5940039157867432
custom_leakage,leak_2_aligned,style,styleid,aligned,impressionist,style,0.8462120294570923,0.559654712677002,,,0.222367525100708,0.0059435575768809375,0.08663649029696653,0.7590253353118896,0.3193027079105377,0.016910736892312733,0.559654712677002,0.3193027079105377,0.3598233461380005,outputs/styleid/leak_2_aligned_styleid_s0.png,6.2,0.879438579082489,0.6085855960845947
custom_leakage,leak_2_adversarial,style,styleid,adversarial,watercolor,style,0.8125989437103271,0.43870773911476135,,,0.2271536886692047,0.005811872881789437,0.060449177349452064,0.6612665057182312,0.2130548059940338,0.01085796556304868,0.43870773911476135,0.2130548059940338,0.4423252046108246,outputs/styleid/leak_2_adversarial_styleid_s0.png,6.2,0.8597462177276611,0.5496581196784973
custom_leakage,leak_3_aligned,style,styleid,aligned,impressionist,style,0.6816996335983276,0.5252116918563843,,,0.25203391909599304,0.011716327365803652,0.046572859985056225,0.5137863755226135,0.28922492265701294,0.010337362218914788,0.5252116918563843,0.28922492265701294,0.3618541657924652,outputs/styleid/leak_3_aligned_styleid_s0.png,6.2,0.7536910176277161,0.5889759659767151
custom_leakage,leak_3_adversarial,style,styleid,adversarial,abstract,style,0.7232378721237183,0.5253221988677979,,,0.2563413977622986,0.011260152466015028,0.04050205216688689,0.44356662034988403,0.2764270305633545,0.014156402840318705,0.5253221988677979,0.2764270305633545,0.542553722858429,outputs/styleid/leak_3_adversarial_styleid_s0.png,6.2,0.701092004776001,0.587279200553894
custom_leakage,leak_4_aligned,style,styleid,aligned,oil,style,0.7966630458831787,0.44669196009635925,,,0.22829829156398773,0.024603898605686448,0.27523946093284724,0.6855795383453369,0.0782548263669014,0.03328380572862189,0.44669196009635925,0.0782548263669014,0.27387747168540955,outputs/styleid/leak_4_aligned_styleid_s0.png,6.3,0.8264325261116028,0.36993706226348877
custom_leakage,leak_4_adversarial,style,styleid,adversarial,abstract,style,0.7472547292709351,0.6085448265075684,,,0.26011228561401367,0.04221859877010205,0.24623735335433733,0.6327983140945435,0.12842188775539398,0.010040892550337212,0.6085448265075684,0.12842188775539398,0.4056199789047241,outputs/styleid/leak_4_adversarial_styleid_s0.png,6.3,0.7931308746337891,0.5291699767112732
custom_leakage,leak_5_aligned,style,styleid,aligned,impressionist,style,0.5933830738067627,0.4940717816352844,,,0.2613418698310852,0.020367964731453848,0.07347953005459082,0.7423460483551025,0.27125221490859985,0.01061965086106327,0.4940717816352844,0.27125221490859985,0.3890380561351776,outputs/styleid/leak_5_aligned_styleid_s0.png,6.3,0.6986753940582275,0.5821336507797241
custom_leakage,leak_5_adversarial,style,styleid,adversarial,abstract,style,0.6405967473983765,0.5137267708778381,,,0.25095850229263306,0.029831803737920205,0.18227993934555517,0.7198044061660767,0.16603979468345642,0.020735321177457994,0.5137267708778381,0.16603979468345642,0.35050392150878906,outputs/styleid/leak_5_adversarial_styleid_s0.png,6.3,0.7192202806472778,0.5988944172859192
custom_leakage,leak_6_aligned,style,styleid,aligned,watercolor,style,0.7563445568084717,0.4932480454444885,,,0.19760173559188843,0.01244788619636951,0.06104681622138315,0.4865349531173706,0.23142683506011963,0.016610210284068894,0.4932480454444885,0.23142683506011963,0.5795342922210693,outputs/styleid/leak_6_aligned_styleid_s0.png,6.3,0.7792018055915833,0.5528863072395325
custom_leakage,leak_6_adversarial,style,styleid,adversarial,oil,style,0.7625508904457092,0.45815593004226685,,,0.21252569556236267,0.029369656555556872,0.04853472937469223,0.47010892629623413,0.24774515628814697,0.011121866409412703,0.45815593004226685,0.24774515628814697,0.5159579515457153,outputs/styleid/leak_6_adversarial_styleid_s0.png,6.3,0.7557450532913208,0.6627601981163025
custom_leakage,leak_7_aligned,style,styleid,aligned,watercolor,style,0.7415519952774048,0.5585092306137085,,,0.20724503695964813,0.028883325342796837,0.11037844137717505,0.7412437200546265,0.10089903324842453,0.013807056101762688,0.5585092306137085,0.10089903324842453,0.47351881861686707,outputs/styleid/leak_7_aligned_styleid_s0.png,6.3,0.730842649936676,0.5534690022468567
custom_leakage,leak_7_adversarial,style,styleid,adversarial,oil,style,0.7146239876747131,0.4542161226272583,,,0.21487218141555786,0.02927304095028537,0.09391442770919012,0.4617365002632141,0.205754354596138,0.012615080025435928,0.4542161226272583,0.205754354596138,0.4443291127681732,outputs/styleid/leak_7_adversarial_styleid_s0.png,6.3,0.7765185832977295,0.4711437225341797
custom_leakage,leak_8_aligned,style,styleid,aligned,watercolor,style,0.6784366965293884,0.6699995994567871,,,0.24540279805660248,0.0322605758910034,0.11083453761594715,0.5798413157463074,0.19846244156360626,0.00858724809526784,0.6699995994567871,0.19846244156360626,0.38855665922164917,outputs/styleid/leak_8_aligned_styleid_s0.png,6.3,0.7610893249511719,0.5585356950759888
custom_leakage,leak_8_adversarial,style,styleid,adversarial,impressionist,style,0.7140186429023743,0.5997004508972168,,,0.2370593249797821,0.0342588287694464,0.10539842277912126,0.4951848089694977,0.2782800495624542,0.011215916049709151,0.5997004508972168,0.2782800495624542,0.38861188292503357,outputs/styleid/leak_8_adversarial_styleid_s0.png,6.3,0.7766616940498352,0.5083459615707397
custom_leakage,leak_9_aligned,style,styleid,aligned,abstract,style,0.7565982341766357,0.4746079742908478,,,0.24167798459529877,0.04180328539082902,0.09805148051629259,0.8412126898765564,0.15624624490737915,0.010373998015085636,0.4746079742908478,0.15624624490737915,0.4190516471862793,outputs/styleid/leak_9_aligned_styleid_s0.png,6.3,0.8133306503295898,0.5838503837585449
custom_leakage,leak_9_adversarial,style,styleid,adversarial,impressionist,style,0.7265250086784363,0.3951066732406616,,,0.2360590547323227,0.06785997763524221,0.06604217476974861,0.704900324344635,0.12678265571594238,0.00825944428875697,0.3951066732406616,0.12678265571594238,0.43237629532814026,outputs/styleid/leak_9_adversarial_styleid_s0.png,6.3,0.7745803594589233,0.4676451086997986
